Assigned;Assigned[%];Time[min];Iter;IterYield[%];Speed[it/s];AddedPert;AddedPert[%];HardStudentConf;StudentConf;DistStudentConf;CommitStudentConf;TimePref;RoomPref;DistInstrPref;GrConstPref;UselessHalfHours;BrokenTimePat;TooBigRooms
86;57.333;0.043;87;98.851;33.981;0;0.000;0;0;0;0;0.000;0;0;0;0;18;2
87;58.000;0.043;88;98.864;34.350;0;0.000;0;0;0;0;0.000;0;0;0;0;21;2
88;58.667;0.043;89;98.876;34.659;0;0.000;0;0;0;0;0.000;0;0;0;0;19;2
89;59.333;0.043;90;98.889;34.801;0;0.000;0;0;0;0;0.000;0;0;0;0;23;2
90;60.000;0.043;91;98.901;35.081;0;0.000;0;0;0;0;0.000;0;0;0;0;23;3
91;60.667;0.043;92;98.913;35.434;0;0.000;0;0;0;0;0.000;0;0;0;0;23;3
92;61.333;0.043;93;98.925;35.761;0;0.000;0;0;0;0;0.000;0;0;0;0;27;3
93;62.000;0.044;96;96.875;36.651;0;0.000;0;0;0;0;40.000;0;0;0;0;35;3
94;62.667;0.044;97;96.907;37.001;0;0.000;0;0;0;0;40.000;0;0;0;0;33;3
95;63.333;0.044;98;96.939;37.353;0;0.000;0;0;0;0;40.000;0;0;0;0;31;3
96;64.000;0.052;99;96.970;31.607;0;0.000;0;0;0;0;40.000;0;0;0;0;29;3
97;64.667;0.053;100;97.000;31.676;0;0.000;0;0;0;0;40.000;0;0;0;0;27;3
98;65.333;0.053;101;97.030;31.952;0;0.000;0;0;0;0;40.000;0;0;0;0;29;3
99;66.000;0.053;102;97.059;32.231;0;0.000;0;0;0;0;40.000;0;0;0;0;29;4
100;66.667;0.053;103;97.087;32.480;0;0.000;0;0;0;0;40.000;0;0;0;0;31;4
101;67.333;0.061;104;97.115;28.286;0;0.000;0;0;0;0;40.000;0;0;0;0;29;4
102;68.000;0.061;105;97.143;28.526;0;0.000;0;0;0;0;40.000;0;0;0;0;29;5
103;68.667;0.062;106;97.170;28.632;0;0.000;0;0;0;0;40.000;0;0;0;0;31;5
104;69.333;0.062;107;97.196;28.888;0;0.000;0;0;0;0;40.000;0;0;0;0;31;5
105;70.000;0.062;108;97.222;29.134;0;0.000;0;0;0;0;40.000;0;0;0;0;29;5
106;70.667;0.062;109;97.248;29.356;0;0.000;0;2;0;0;40.000;0;0;0;0;29;5
107;71.333;0.062;110;97.273;29.606;0;0.000;0;2;0;0;40.000;0;0;0;0;27;5
108;72.000;0.062;111;97.297;29.855;0;0.000;0;2;0;0;40.000;0;0;0;0;27;5
109;72.667;0.062;112;97.321;30.091;0;0.000;0;2;0;0;40.000;0;0;0;0;29;5
110;73.333;0.062;113;97.345;30.343;0;0.000;0;2;0;0;40.000;0;0;0;0;29;5
111;74.000;0.062;114;97.368;30.575;0;0.000;0;3;0;0;40.000;0;0;0;0;35;5
112;74.667;0.062;115;97.391;30.827;0;0.000;0;3;0;0;40.000;0;0;0;0;39;5
113;75.333;0.062;116;97.414;31.080;0;0.000;0;3;0;0;40.000;0;0;0;0;37;5
114;76.000;0.062;117;97.436;31.330;0;0.000;0;3;0;0;40.000;0;0;0;0;39;5
115;76.667;0.062;119;96.639;31.802;0;0.000;0;3;0;0;40.000;0;0;0;0;38;5
116;77.333;0.062;120;96.667;32.049;0;0.000;0;3;0;0;40.000;0;0;0;0;38;5
117;78.000;0.062;121;96.694;32.297;0;0.000;0;4;0;0;40.000;0;0;0;0;38;6
118;78.667;0.063;122;96.721;32.533;0;0.000;0;4;0;0;40.000;0;0;0;0;36;6
119;79.333;0.063;123;96.748;32.760;0;0.000;0;4;0;0;40.000;0;0;0;1;34;6
120;80.000;0.063;124;96.774;33.009;0;0.000;0;4;0;0;40.000;0;0;0;1;32;6
121;80.667;0.063;125;96.800;33.252;0;0.000;0;4;0;0;40.000;0;0;0;1;30;6
122;81.333;0.063;126;96.825;33.456;0;0.000;0;4;0;0;40.000;0;0;0;1;36;6
123;82.000;0.063;127;96.850;33.562;0;0.000;0;4;0;0;40.000;0;0;0;1;34;7
124;82.667;0.063;128;96.875;33.784;0;0.000;0;4;0;0;40.000;0;0;0;1;38;7
125;83.333;0.063;129;96.899;34.007;0;0.000;0;4;0;0;40.000;0;0;0;1;36;7
126;84.000;0.063;130;96.923;34.234;0;0.000;0;4;0;0;40.000;0;0;0;1;34;8
127;84.667;0.064;131;96.947;34.247;0;0.000;0;4;0;0;40.000;0;0;0;2;40;8
128;85.333;0.064;132;96.970;34.472;0;0.000;0;4;0;0;40.000;0;0;0;2;38;8
129;86.000;0.064;133;96.992;34.670;0;0.000;0;4;0;0;40.000;0;0;0;2;38;9
130;86.667;0.065;134;97.015;34.599;0;0.000;0;4;0;0;40.000;0;0;0;2;38;9
131;87.333;0.065;135;97.037;34.557;0;0.000;0;4;0;0;40.000;0;0;0;2;38;10
132;88.000;0.065;136;97.059;34.798;0;0.000;0;4;0;0;40.000;0;0;0;2;40;10
133;88.667;0.065;137;97.080;34.914;0;0.000;0;4;0;0;40.000;0;0;0;2;40;11
134;89.333;0.065;138;97.101;35.139;0;0.000;0;4;0;0;40.000;0;0;0;2;40;12
135;90.000;0.066;139;97.122;35.364;0;0.000;0;4;0;0;40.000;0;0;0;2;42;13
136;90.667;0.066;140;97.143;35.595;0;0.000;0;4;0;0;40.000;0;0;0;2;42;13
137;91.333;0.066;141;97.163;35.572;0;0.000;0;4;0;0;40.000;0;0;0;2;42;13
138;92.000;0.066;142;97.183;35.787;0;0.000;0;5;0;0;40.000;0;0;0;2;42;13
139;92.667;0.066;143;97.203;36.002;0;0.000;0;5;0;0;40.000;0;0;0;2;46;13
140;93.333;0.073;146;95.890;33.504;0;0.000;0;6;0;0;40.000;0;0;0;2;44;16
141;94.000;0.073;147;95.918;33.698;0;0.000;0;6;0;0;40.000;0;0;0;2;46;17
142;94.667;0.073;148;95.946;33.913;0;0.000;0;6;0;0;40.000;0;0;0;2;46;17
143;95.333;0.073;149;95.973;34.119;0;0.000;0;6;0;0;40.000;0;0;0;2;46;17
144;96.000;0.073;150;96.000;34.316;0;0.000;0;6;0;0;40.000;0;0;0;2;48;18
145;96.667;0.073;151;96.026;34.531;0;0.000;0;6;0;0;40.000;0;0;0;2;48;19
146;97.333;0.073;152;96.053;34.746;0;0.000;0;6;0;0;40.000;0;0;0;2;48;19
147;98.000;0.073;153;96.078;34.958;0;0.000;0;6;0;0;40.000;0;0;0;2;48;20
148;98.667;0.073;154;96.104;35.157;0;0.000;0;6;0;0;40.000;0;0;0;2;50;21
149;99.333;0.073;155;96.129;35.357;0;0.000;0;6;0;0;40.000;0;0;0;2;48;22
150;100.000;0.073;156;96.154;35.568;0;0.000;0;6;0;0;40.000;0;0;0;2;46;22
150;100.000;0.073;169;88.757;38.467;0;0.000;0;7;0;0;40.000;0;0;0;2;42;22
150;100.000;0.073;179;83.799;40.691;0;0.000;0;7;0;0;40.000;0;0;0;1;38;22
150;100.000;0.074;245;61.224;55.086;0;0.000;0;6;0;0;40.000;0;0;0;1;38;22
150;100.000;0.075;343;43.732;76.240;0;0.000;0;5;0;0;40.000;0;0;0;1;38;22
150;100.000;0.076;509;29.470;111.070;0;0.000;0;6;0;0;40.000;0;0;0;1;34;22
150;100.000;0.077;549;27.322;119.030;0;0.000;0;6;0;0;40.000;0;0;0;1;32;22
150;100.000;0.084;1824;8.224;360.136;0;0.000;0;5;0;0;40.000;0;0;0;1;32;22
150;100.000;0.086;2148;6.983;415.619;0;0.000;0;4;0;0;40.000;0;0;0;1;32;22
150;100.000;0.089;2542;5.901;477.035;0;0.000;0;4;0;0;40.000;0;0;0;1;30;22
150;100.000;0.105;7029;2.134;1116.692;0;0.000;0;3;0;0;40.000;0;0;0;1;30;22
150;100.000;0.188;32884;0.456;2914.650;0;0.000;1;17;0;0;0.000;0;0;0;1;34;18
150;100.000;0.380;118217;0.127;5190.021;0;0.000;0;18;0;0;0.000;0;0;0;1;31;24
150;100.000;0.508;175080;0.086;5747.105;0;0.000;0;15;0;0;0.000;0;0;0;2;32;24
150;100.000;0.585;208363;0.072;5935.215;0;0.000;0;21;0;0;0.000;0;0;0;0;22;29
150;100.000;0.873;350462;0.043;6691.438;0;0.000;0;15;0;0;0.000;0;0;0;1;35;24
150;100.000;1.106;470708;0.032;7092.675;0;0.000;0;18;0;0;0.000;0;0;0;1;26;26
150;100.000;1.298;545442;0.028;7001.487;0;0.000;0;17;0;0;0.000;0;0;0;0;30;27
150;100.000;1.298;545453;0.028;7001.426;0;0.000;0;18;0;0;0.000;0;0;0;0;26;28
150;100.000;1.398;592203;0.025;7057.872;0;0.000;0;19;0;0;0.000;0;0;0;0;27;25
150;100.000;1.467;624331;0.024;7094.591;0;0.000;0;21;0;0;0.000;0;0;0;0;19;28
150;100.000;1.558;664277;0.023;7105.908;0;0.000;0;20;0;0;0.000;0;0;0;1;21;24
150;100.000;1.679;726497;0.021;7211.099;0;0.000;0;24;0;0;0.000;0;0;0;0;18;23
150;100.000;1.697;736300;0.020;7229.467;0;0.000;0;22;0;0;0.000;0;0;0;0;20;24
150;100.000;1.936;850205;0.018;7319.930;0;0.000;0;17;0;0;0.000;0;0;0;1;24;25
150;100.000;1.954;857399;0.017;7313.281;0;0.000;0;17;0;0;0.000;0;0;0;0;25;26
150;100.000;1.975;863879;0.017;7290.222;0;0.000;0;16;0;0;0.000;0;0;0;0;28;25
150;100.000;1.984;867082;0.017;7282.817;0;0.000;0;17;0;0;0.000;0;0;0;0;27;24
150;100.000;2.109;926384;0.016;7322.381;0;0.000;0;18;0;0;0.000;0;0;0;0;21;26
150;100.000;2.109;926393;0.016;7322.317;0;0.000;0;18;0;0;0.000;0;0;0;0;21;25
150;100.000;2.489;1096673;0.014;7344.231;0;0.000;0;18;0;0;0.000;0;0;0;0;21;23
150;100.000;2.960;1303780;0.012;7341.981;0;0.000;0;14;0;0;0.000;0;0;0;0;23;28
150;100.000;3.009;1331412;0.011;7374.578;0;0.000;0;15;0;0;0.000;0;0;0;0;23;26
150;100.000;3.076;1367275;0.011;7407.528;0;0.000;0;14;0;0;0.000;0;0;0;0;27;24
150;100.000;3.225;1453635;0.010;7512.019;0;0.000;0;17;0;0;0.000;0;0;0;0;20;24
150;100.000;3.398;1540409;0.010;7554.840;0;0.000;0;16;0;0;0.000;0;0;0;0;19;26
150;100.000;3.604;1624459;0.009;7512.919;0;0.000;0;17;0;0;0.000;0;0;0;1;14;25
150;100.000;3.802;1719816;0.009;7539.262;0;0.000;0;14;0;0;0.000;0;0;0;1;20;25
150;100.000;3.827;1731073;0.009;7539.759;0;0.000;0;14;0;0;0.000;0;0;0;1;17;26
150;100.000;3.996;1797853;0.008;7497.989;0;0.000;0;15;0;0;0.000;0;0;0;0;16;27
150;100.000;4.041;1814704;0.008;7483.840;0;0.000;0;13;0;0;0.000;0;0;0;0;22;22
150;100.000;4.848;2132207;0.007;7329.727;0;0.000;0;15;0;0;0.000;0;0;0;0;19;21
150;100.000;5.163;2266965;0.007;7317.402;0;0.000;0;13;0;0;0.000;0;0;0;1;15;24
150;100.000;5.163;2266970;0.007;7317.380;0;0.000;0;13;0;0;0.000;0;0;0;1;13;25
150;100.000;5.420;2353683;0.006;7237.695;0;0.000;0;13;0;0;0.000;0;0;0;0;18;24
150;100.000;5.704;2455686;0.006;7175.793;0;0.000;0;15;0;0;0.000;0;0;0;1;11;23
150;100.000;5.718;2461500;0.006;7175.151;0;0.000;0;12;0;0;0.000;0;0;0;0;15;25
150;100.000;5.793;2487378;0.006;7156.321;0;0.000;0;14;0;0;0.000;0;0;0;0;12;23
150;100.000;6.289;2649522;0.006;7021.315;0;0.000;0;15;0;0;0.000;0;0;0;0;13;20
150;100.000;6.291;2649977;0.006;7020.403;0;0.000;0;11;0;0;0.000;0;0;0;0;19;20
150;100.000;7.085;2964483;0.005;6974.018;0;0.000;0;11;0;0;0.000;0;0;0;0;14;24
150;100.000;7.307;3068784;0.005;6999.858;0;0.000;0;9;0;0;0.000;0;0;0;0;20;21
150;100.000;7.442;3134812;0.005;7020.784;0;0.000;0;9;0;0;0.000;0;0;0;0;16;24
150;100.000;7.623;3223057;0.005;7046.999;0;0.000;0;12;0;0;0.000;0;0;0;0;14;20
150;100.000;7.829;3320774;0.005;7069.800;0;0.000;0;12;0;0;0.000;0;0;0;0;14;19
150;100.000;8.103;3448060;0.004;7092.553;0150;100.000;8.236;3819740;0.004;7729.557;0;0.000;0;0;0;0;0.000;0;0;0;0;18;17
0;0.000;0;10;0;0;0.000;0;0;0;0;16;20
150;100.000;8.351;3559323;0.004;7103.922;0;0.000;0;9;0;0;0.000;0;0;0;0;18;19
150;100.000;8.591;3652834;0.004;7086.560;0;0.000;0;9;0;0;0.000;0;0;0;0;14;22
150;100.000;8.796;3745883;0.004;7097.575;0;0.000;0;10;0;0;0.000;0;0;0;0;10;22
150;100.000;8.823;3757675;0.004;7098.552;0;0.000;0;10;0;0;0.000;0;0;0;0;7;24
150;100.000;9.039;3848468;0.004;7096.211;0;0.000;0;12;0;0;0.000;0;0;0;0;7;20
150;100.000;9.253;3940694;0.004;7097.998;0;0.000;0;11;0;0;0.000;0;0;0;0;5;23
150;100.000;9.535;4067664;0.004;7110.263;0;0.000;0;6;0;0;0.000;0;0;0;0;13;23
150;100.000;9.689;4148994;0.004;7136.707;0;0.000;0;8;0;0;0.000;0;0;0;0;11;21
150;100.000;9.689;4149047;0.004;7136.712;0;0.000;0;9;0;0;0.000;0;0;0;0;7;21
150;100.000;10.224;4389035;0.003;7154.874;0;0.000;0;5;0;0;0.000;0;0;0;0;11;24
150;100.000;10.375;4446960;0.003;7143.872;0;0.000;0;6;0;0;0.000;0;0;0;0;11;22
150;100.000;10.744;4622472;0.003;7170.532;0;0.000;0;5;0;0;0.000;0;0;0;0;15;20
150;100.000;10.772;4635667;0.003;7172.204;0;0.000;0;6;0;0;0.000;0;0;0;0;11;21
150;100.000;11.037;4752458;0.003;7176.703;0;0.000;0;7;0;0;0.000;0;0;0;0;11;19
150;100.000;11.130;4802890;0.003;7191.997;0;0.000;0;5;0;0;0.000;0;0;0;0;13;20
150;100.000;11.236;4847817;0.003;7191.161;0;0.000;0;5;0;0;0.000;0;0;0;0;11;21
150;100.000;11.493;4958979;0.003;7191.053;0;0.000;0;6;0;0;0.000;0;0;0;0;10;20
150;100.000;11.559;4989408;0.003;7194.153;0;0.000;0;7;0;0;0.000;0;0;0;0;7;20
150;100.000;12.013;5148964;0.003;7143.469;0;0.000;0;4;0;0;0.000;0;0;0;0;7;24
150;100.000;12.230;5232716;0.003;7130.711;0;0.000;0;6;0;0;0.000;0;0;0;0;7;20
150;100.000;12.358;5276490;0.003;7116.411;0;0.000;0;5;0;0;0.000;0;0;0;0;9;20
150;100.000;12.584;5368769;0.003;7110.386;0;0.000;0;3;0;0;0.000;0;0;0;0;9;23
150;100.000;13.085;5572183;0.003;7097.167;0;0.000;0;3;0;0;0.000;0;0;0;0;11;21
150;100.000;13.150;5604529;0.003;7103.329;0;0.000;0;3;0;0;0.000;0;0;0;0;13;19
150;100.000;13.372;5695263;0.003;7098.662;0;0.000;0;3;0;0;0.000;0;0;0;0;11;20
150;100.000;13.555;5772703;0.003;7098.013;0;0.000;0;2;0;0;0.000;0;0;0;0;15;18
150;100.000;13.652;5803147;0.003;7084.757;0;0.000;0;1;0;0;0.000;0;0;0;0;13;21
150;100.000;13.770;5848112;0.003;7078.392;0;0.000;0;2;0;0;0.000;0;0;0;0;11;21
150;100.000;13.892;5889383;0.003;7065.502;0;0.000;0;2;0;0;0.000;0;0;0;0;13;19
150;100.000;13.929;5902158;0.003;7062.391;0;0.000;0;3;0;0;0.000;0;0;0;0;11;19
150;100.000;14.009;5934891;0.003;7060.940;0;0.000;0;1;0;0;0.000;0;0;0;0;13;20
150;100.000;14.342;6091381;0.002;7078.578;0;0.000;0;1;0;0;0.000;0;0;0;0;11;21
150;100.000;14.360;6098808;0.002;7078.701;0;0.000;0;2;0;0;0.000;0;0;0;0;11;19
150;100.000;14.719;6265412;0.002;7094.413;0;0.000;0;1;0;0;0.000;0;0;0;0;11;19
150;100.000;15.735;6746825;0.002;7146.399;0;0.000;0;0;0;0;0.000;0;0;0;0;11;19
150;100.000;16.526;7161872;0.002;7222.991;0;0.000;0;0;0;0;0.000;0;0;0;0;13;17
150;100.000;22.006;9649602;0.002;7308.287;0;0.000;0;1;0;0;0.000;0;0;0;0;7;20
150;100.000;22.791;9963108;0.002;7285.779;0;0.000;0;2;0;0;0.000;0;0;0;0;5;20
150;100.000;22.806;9969082;0.002;7285.533;0;0.000;0;1;0;0;0.000;0;0;0;0;5;20
150;100.000;23.455;10255949;0.001;7287.813;0;0.000;0;0;0;0;0.000;0;0;0;0;5;20
150;100.000;24.642;10735941;0.001;7261.198;0;0.000;0;0;0;0;0.000;0;0;0;0;7;18
