Assigned;Assigned[%];Time[min];Iter;IterYield[%];Speed[it/s];AddedPert;AddedPert[%];HardStudentConf;StudentConf;DistStudentConf;CommitStudentConf;TimePref;RoomPref;DistInstrPref;GrConstPref;UselessHalfHours;BrokenTimePat;TooBigRooms
150;100.000;0.983;371472;0.040;6299.574;0;0.000;0;19;0;0;0.000;0;0;0;1;26;25
150;100.000;1.272;499420;0.030;6543.605;0;0.000;0;18;0;0;0.000;0;0;0;0;25;29
150;100.000;1.428;574519;0.026;6707.161;0;0.000;0;11;0;0;0.000;0;0;0;2;29;29
150;100.000;1.873;798868;0.019;7110.298;0;0.000;0;21;0;0;0.000;0;0;0;0;20;25
150;100.000;1.873;799059;0.019;7110.330;0;0.000;0;17;0;0;0.000;0;0;0;0;28;24
150;100.000;1.873;799067;0.019;7110.314;0;0.000;0;17;0;0;0.000;0;0;0;0;28;23
150;100.000;2.005;851460;0.018;7078.432;0;0.000;0;18;0;0;0.000;0;0;0;1;22;23
150;100.000;2.005;851612;0.018;7078.406;0;0.000;0;20;0;0;0.000;0;0;0;1;18;22
150;100.000;2.458;1040697;0.014;7055.355;0;0.000;0;19;0;0;0.000;0;0;0;0;21;23
150;100.000;2.797;1176386;0.013;7009.286;0;0.000;0;19;0;0;0.000;0;0;0;0;23;21
150;100.000;3.184;1368609;0.011;7163.264;0;0.000;0;14;0;0;0.000;0;0;0;0;31;22
150;100.000;3.273;1414381;0.011;7203.347;0;0.000;0;16;0;0;0.000;0;0;0;0;19;29
150;100.000;3.286;1420074;0.011;7201.759;0;0.000;0;14;0;0;0.000;0;0;0;0;25;27
150;100.000;3.459;1500171;0.010;7228.746;0;0.000;0;12;0;0;0.000;0;0;0;0;27;28
150;100.000;3.518;1526955;0.010;7233.845;0;0.000;0;18;0;0;0.000;0;0;0;0;15;28
150;100.000;3.518;1526969;0.010;7233.824;0;0.000;0;18;0;0;0.000;0;0;0;0;15;27
150;100.000;3.591;1562569;0.010;7252.679;0;0.000;0;15;0;0;0.000;0;0;0;0;21;27
150;100.000;3.654;1591590;0.009;7259.124;0;0.000;0;14;0;0;0.000;0;0;0;0;25;24
150;100.000;3.684;1606524;0.009;7268.176;0;0.000;0;20;0;0;0.000;0;0;0;0;13;24
150;100.000;3.824;1672609;0.009;7290.099;0;0.000;0;13;0;0;0.000;0;0;0;0;31;20
150;100.000;4.008;1746565;0.009;7263.671;0;0.000;0;16;0;0;0.000;0;0;0;1;15;25
150;100.000;4.183;1824889;0.008;7271.468;0;0.000;0;12;0;0;0.000;0;0;0;1;24;24
150;100.000;4.311;1881108;0.008;7273.235;0;0.000;0;13;0;0;0.000;0;0;0;1;24;20
150;100.000;4.311;1881125;0.008;7273.237;0;0.000;0;13;0;0;0.000;0;0;0;1;22;21
150;100.000;4.508;1961706;0.008;7251.902;0;0.000;0;11;0;0;0.000;0;0;0;1;24;22
150;100.000;4.762;2052993;0.007;7185.944;0;0.000;0;13;0;0;0.000;0;0;0;0;20;25
150;100.000;4.947;2114129;0.007;7122.839;0;0.000;0;10;0;0;0.000;0;0;0;0;20;27
150;100.000;6.186;2596303;0.006;6994.723;0;0.000;0;11;0;0;0.000;0;0;0;0;19;26
150;100.000;6.199;2601187;0.006;6993.025;0;0.000;0;15;0;0;0.000;0;0;0;0;13;24
150;100.000;6.280;2627128;0.006;6971.923;0;0.000;0;14;0;0;0.000;0;0;0;0;19;20
150;100.000;6.313;2635995;0.006;6959.396;0;0.000;0;9;0;0;0.000;0;0;0;0;21;26
150;100.000;6.467;2687811;0.006;6927.394;0;0.000;0;11;0;0;0.000;0;0;0;0;17;25
150;100.000;6.756;2799386;0.005;6906.143;0;0.000;0;11;0;0;0.000;0;0;0;0;17;24
150;100.000;7.005;2907157;0.005;6916.913;0;0.000;0;7;0;0;0.000;0;0;0;0;27;22
150;100.000;7.005;2907161;0.005;6916.897;0;0.000;0;8;0;0;0.000;0;0;0;0;25;22
150;100.000;7.005;2907162;0.005;6916.887;0;0.000;0;8;0;0;0.000;0;0;0;0;25;21
150;100.000;7.485;3115481;0.005;6937.232;0;0.000;0;7;0;0;0.000;0;0;0;1;16;27
150;100.000;7.620;3172189;0.005;6938.128;0;0.000;0;13;0;0;0.000;0;0;0;0;7;27
150;100.000;7.730;3212710;0.005;6926.643;0;0.000;0;10;0;0;0.000;0;0;0;1;9;27
150;100.000;7.827;3249606;0.005;6919.222;0;0.000;0;11;0;0;0.000;0;0;0;0;15;22
150;100.000;7.876;3271634;0.005;6923.587;0;0.000;0;11;0;0;0.000;0;0;0;0;15;21
150;100.000;8.091;3367843;0.004;6937.231;0;0.000;0;11;0;0;0.000;0;0;0;0;13;22
150;100.000;8.117;3378406;0.004;6936.926;0;0.000;0;7;0;0;0.000;0;0;0;0;17;25
150;100.000;8.335;3465409;0.004;6929.637;0;0.000;0;7;0;0;0.000;0;0;0;0;19;23
150;100.000;8.683;3604478;0.004;6918.530;0;0.000;0;10;0;0;0.000;0;0;0;0;13;22
150;100.000;8.879;3705336;0.004;6955.154;0;0.000;0;11;0;0;0.000;0;0;0;0;11;21
150;100.000;8.922;3726227;0.004;6960.824;0;0.000;0;7;0;0;0.000;0;0;0;0;15;23
150;100.000;9.502;4002877;0.004;7021.468;0;0.000;0;7;0;0;0.000;0;0;0;0;13;23
150;100.000;9.582;4044837;0.004;7035.530;0;0.000;0;7;0;0;0.000;0;0;0;0;15;21
150;100.000;9.778;4139043;0.004;7055.026;0;0.000;0;8;0;0;0.000;0;0;0;0;13;20
150;100.000;10.021;4246947;0.004;7063.764;0;0.000;0;8;0;0;0.000;0;0;0;0;13;19
150;100.000;10.369;4400795;0.003;7073.905;0;0.000;0;7;0;0;0.000;0;0;0;0;11;21
150;100.000;10.408;4418621;0.003;7075.355;0;0.000;0;4;0;0;0.000;0;0;0;0;15;21
150;100.000;11.783;5008057;0.003;7083.731;0;0.000;150;100.000;19.916;9009299;0.002;7539.398;0;0.000;0;2;0;0;0.000;0;0;0;0;7;21
150;100.000;20.380;9205342;0.002;7528.241;0;0.000;0;3;0;0;0.000;0;0;0;0;5;20
150;100.000;20.546;9272833;0.002;7522.056;0;0.000;0;3;0;0;0.000;0;0;0;0;7;18
150;100.000;20.864;9399863;0.002;7508.675;0;0.000;0;2;0;0;0.000;0;0;0;0;5;21
150;100.000;21.060;9475585;0.002;7498.962;0;0.000;0;1;0;0;0.000;0;0;0;0;7;20
150;100.000;21.385;9613704;0.002;7492.412;0;0.000;0;2;0;0;0.000;0;0;0;0;5;20
150;100.000;22.435;10000661;0.001;7429.196;0;0.000;0;1;0;0;0.000;0;0;0;0;5;20
150;100.000;22.916;10174573;0.001;7399.765;0;0.000;0;0;0;0;0.000;0;0;0;0;5;20
150;100.000;25.307;10955945;0.001;7215.293;0;0.000;0;0;0;0;0.000;0;0;0;0;7;18
0.000;0;3;0;0;0.000;0;0;0;0;11;19
150;100.000;14.478;6048674;0.002;6963.075;0;0.000;0;2;0;0;0.000;0;0;0;0;11;19
150;100.000;15.158;6355860;0.002;6988.599;0;0.000;0;0;0;0;0.000;0;0;0;0;11;22
150;100.000;15.379;6463790;0.002;7004.979;0;0.000;0;1;0;0;0.000;0;0;0;0;11;19
150;100.000;15.876;6675931;0.002;7008.455;0;0.000;0;0;0;0;0.000;0;0;0;0;11;20
150;100.000;16.100;6778930;0.002;7017.725;0;0.000;0;0;0;0;0.000;0;0;0;0;11;19
