Assigned;Assigned[%];Time[min];Iter;IterYield[%];Speed[it/s];AddedPert;AddedPert[%];HardStudentConf;StudentConf;DistStudentConf;CommitStudentConf;TimePref;RoomPref;DistInstrPref;GrConstPref;UselessHalfHours;BrokenTimePat;TooBigRooms
59;39.333;0.032;59;100.000;31.022;0;0.000;0;0;0;0;0.000;0;0;0;0;2;3
60;40.000;0.032;60;100.000;31.513;0;0.000;0;0;0;0;0.000;0;0;0;0;2;4
61;40.667;0.032;61;100.000;31.987;0;0.000;0;0;0;0;0.000;0;0;0;0;2;4
62;41.333;0.032;62;100.000;32.457;0;0.000;0;0;0;0;0.000;0;0;0;0;4;4
63;42.000;0.032;64;98.438;33.458;0;0.000;1;2;0;0;0.000;0;0;0;0;4;4
64;42.667;0.032;65;98.462;33.937;0;0.000;1;2;0;0;0.000;0;0;0;0;4;4
65;43.333;0.032;66;98.485;34.407;0;0.000;1;2;0;0;0.000;0;0;0;0;2;4
66;44.000;0.032;67;98.507;34.878;0;0.000;1;2;0;0;0.000;0;0;0;0;4;4
67;44.667;0.032;68;98.529;35.320;0;0.000;1;2;0;0;0.000;0;0;0;0;6;4
68;45.333;0.032;69;98.551;35.797;0;0.000;1;2;0;0;0.000;0;0;0;0;10;4
69;46.000;0.041;70;98.571;28.802;0;0.000;0;1;0;0;0.000;0;0;0;0;10;5
70;46.667;0.041;71;98.592;29.093;0;0.000;0;1;0;0;0.000;0;0;0;0;10;5
71;47.333;0.041;72;98.611;29.483;0;0.000;0;1;0;0;0.000;0;0;0;0;10;5
72;48.000;0.041;73;98.630;29.853;0;0.000;0;1;0;0;0.000;0;0;0;0;8;5
73;48.667;0.044;74;98.649;27.861;0;0.000;0;1;0;0;0.000;0;0;0;0;8;5
74;49.333;0.044;75;98.667;28.197;0;0.000;0;1;0;0;0.000;0;0;0;0;6;5
75;50.000;0.044;76;98.684;28.558;0;0.000;0;1;0;0;0.000;0;0;0;0;6;5
76;50.667;0.044;77;98.701;28.912;0;0.000;0;1;0;0;0.000;0;0;0;0;4;5
77;51.333;0.044;78;98.718;29.270;0;0.000;0;1;0;0;0.000;0;0;0;0;4;5
78;52.000;0.044;79;98.734;29.608;0;0.000;0;1;0;0;0.000;0;0;0;0;10;5
79;52.667;0.045;80;98.750;29.960;0;0.000;0;1;0;0;0.000;0;0;0;0;10;5
80;53.333;0.045;81;98.765;30.309;0;0.000;0;1;0;0;0.000;0;0;0;0;10;5
81;54.000;0.045;82;98.780;30.657;0;0.000;0;1;0;0;0.000;0;0;0;0;10;6
82;54.667;0.045;83;98.795;31.000;0;0.000;0;1;0;0;0.000;0;0;0;0;10;6
83;55.333;0.045;84;98.810;31.341;0;0.000;0;1;0;0;0.000;0;0;0;0;12;6
84;56.000;0.045;85;98.824;31.693;0;0.000;0;1;0;0;0.000;0;0;0;0;14;6
85;56.667;0.048;86;98.837;30.155;0;0.000;0;1;0;0;0.000;0;0;0;0;12;6
86;57.333;0.048;87;98.851;30.481;0;0.000;0;1;0;0;0.000;0;0;0;0;10;6
87;58.000;0.048;88;98.864;30.795;0;0.000;0;1;0;0;0.000;0;0;0;0;10;7
88;58.667;0.048;89;98.876;31.103;0;0.000;0;1;0;0;0.000;0;0;0;0;16;7
89;59.333;0.048;90;98.889;31.417;0;0.000;0;1;0;0;0.000;0;0;0;0;18;7
90;60.000;0.048;91;98.901;31.730;0;0.000;0;1;0;0;0.000;0;0;0;0;20;7
91;60.667;0.048;92;98.913;32.057;0;0.000;0;1;0;0;0.000;0;0;0;0;22;7
92;61.333;0.048;93;98.925;32.384;0;0.000;0;1;0;0;0.000;0;0;0;0;22;7
93;62.000;0.048;94;98.936;32.706;0;0.000;0;1;0;0;0.000;0;0;0;0;22;8
94;62.667;0.056;95;98.947;28.129;0;0.000;0;1;0;0;0.000;0;0;0;0;20;8
95;63.333;0.056;96;98.958;28.411;0;0.000;0;1;0;0;0.000;0;0;0;0;20;8
96;64.000;0.056;97;98.969;28.699;0;0.000;0;1;0;0;0.000;0;0;0;0;24;8
97;64.667;0.056;98;98.980;28.986;0;0.000;0;1;0;0;0.000;0;0;0;0;22;8
98;65.333;0.056;99;98.990;29.271;0;0.000;0;1;0;0;0.000;0;0;0;0;20;8
99;66.000;0.056;100;99.000;29.554;0;0.000;0;1;0;0;0.000;0;0;0;0;20;8
100;66.667;0.056;101;99.010;29.836;0;0.000;0;1;0;0;0.000;0;0;0;0;20;8
101;67.333;0.056;102;99.020;30.116;0;0.000;0;1;0;0;0.000;0;0;0;0;18;8
102;68.000;0.056;103;99.029;30.400;0;0.000;0;1;0;0;0.000;0;0;0;0;18;8
103;68.667;0.056;104;99.038;30.686;0;0.000;0;1;0;0;0.000;0;0;0;0;18;9
104;69.333;0.057;105;99.048;30.972;0;0.000;0;1;0;0;0.000;0;0;0;0;22;9
105;70.000;0.057;106;99.057;31.254;0;0.000;0;1;0;0;0.000;0;0;0;0;22;10
106;70.667;0.057;107;99.065;31.532;0;0.000;0;1;0;0;0.000;0;0;0;0;18;10
107;71.333;0.057;108;99.074;31.810;0;0.000;0;1;0;0;0.000;0;0;0;0;20;10
108;72.000;0.057;109;99.083;32.087;0;0.000;0;1;0;0;0.000;0;0;0;0;20;10
109;72.667;0.057;110;99.091;32.343;0;0.000;0;2;0;0;0.000;0;0;0;1;22;10
110;73.333;0.057;111;99.099;32.611;0;0.000;0;2;0;0;0.000;0;0;0;1;22;10
111;74.000;0.057;112;99.107;32.885;0;0.000;0;2;0;0;0.000;0;0;0;1;22;11
112;74.667;0.057;113;99.115;33.126;0;0.000;0;2;0;0;0.000;0;0;0;2;26;11
113;75.333;0.057;114;99.123;33.383;0;0.000;0;2;0;0;0.000;0;0;0;2;26;12
114;76.000;0.057;115;99.130;33.658;0;0.000;0;2;0;0;0.000;0;0;0;2;30;12
115;76.667;0.057;116;99.138;33.938;0;0.000;0;2;0;0;0.000;0;0;0;2;26;12
116;77.333;0.057;117;99.145;34.217;0;0.000;0;2;0;0;0.000;0;0;0;2;26;12
117;78.000;0.057;118;99.153;34.487;0;0.000;0;3;0;0;0.000;0;0;0;2;26;13
118;78.667;0.057;119;99.160;34.760;0;0.000;0;3;0;0;0.000;0;0;0;2;24;13
119;79.333;0.058;120;99.167;34.564;0;0.000;0;3;0;0;0.000;0;0;0;2;24;13
120;80.000;0.058;121;99.174;34.828;0;0.000;0;5;0;0;0.000;0;0;0;2;24;13
121;80.667;0.058;122;99.180;35.097;0;0.000;0;5;0;0;0.000;0;0;0;2;20;13
122;81.333;0.058;123;99.187;35.347;0;0.000;0;5;0;0;0.000;0;0;0;2;22;14
123;82.000;0.058;124;99.194;35.617;0;0.000;0;5;0;0;0.000;0;0;0;2;26;14
124;82.667;0.058;125;99.200;35.888;0;0.000;0;5;0;0;0.000;0;0;0;2;30;14
125;83.333;0.058;126;99.206;36.159;0;0.000;0;6;0;0;0.000;0;0;0;2;30;14
126;84.000;0.058;128;98.438;36.708;0;0.000;0;7;0;0;0.000;0;0;0;2;26;14
127;84.667;0.058;129;98.450;36.939;0;0.000;0;8;0;0;0.000;0;0;0;3;32;14
128;85.333;0.058;130;98.462;37.203;0;0.000;0;8;0;0;0.000;0;0;0;3;30;14
129;86.000;0.058;131;98.473;37.463;0;0.000;0;8;0;0;0.000;0;0;0;3;30;14
130;86.667;0.062;133;97.744;35.867;0;0.000;0;8;0;0;0.000;0;0;0;3;28;14
131;87.333;0.062;134;97.761;36.117;0;0.000;0;8;0;0;0.000;0;0;0;3;26;14
132;88.000;0.062;135;97.778;36.223;0;0.000;0;8;0;0;0.000;0;0;0;3;26;14
133;88.667;0.062;136;97.794;36.471;0;0.000;0;8;0;0;0.000;0;0;0;3;26;15
134;89.333;0.062;137;97.810;36.722;0;0.000;0;8;0;0;0.000;0;0;0;3;26;15
135;90.000;0.063;138;97.826;36.478;0;0.000;0;9;0;0;0.000;0;0;0;3;28;15
136;90.667;0.063;139;97.842;36.729;0;0.000;0;9;0;0;0.000;0;0;0;3;28;15
137;91.333;0.063;140;97.857;36.980;0;0.000;0;9;0;0;0.000;0;0;0;3;28;15
138;92.000;0.063;141;97.872;37.229;0;0.000;0;9;0;0;0.000;0;0;0;3;32;15
139;92.667;0.063;142;97.887;37.478;0;0.000;0;9;0;0;0.000;0;0;0;3;28;15
140;93.333;0.063;143;97.902;37.709;0;0.000;0;9;0;0;0.000;0;0;0;3;26;16
141;94.000;0.063;144;97.917;37.935;0;0.000;0;9;0;0;0.000;0;0;0;3;24;17
142;94.667;0.063;145;97.931;38.170;0;0.000;0;9;0;0;0.000;0;0;0;3;26;18
143;95.333;0.064;146;97.945;38.267;0;0.000;0;9;0;0;0.000;0;0;0;3;30;18
144;96.000;0.064;147;97.959;38.501;0;0.000;0;9;0;0;0.000;0;0;0;3;32;19
145;96.667;0.064;148;97.973;38.415;0;0.000;0;10;0;0;0.000;0;0;0;3;28;19
146;97.333;0.064;149;97.987;38.658;0;0.000;0;10;0;0;0.000;0;0;0;3;28;20
147;98.000;0.064;151;97.351;39.140;0;0.000;0;11;0;0;0.000;0;0;0;3;26;21
148;98.667;0.064;152;97.368;39.382;0;0.000;0;11;0;0;0.000;0;0;0;3;26;21
149;99.333;0.065;153;97.386;39.378;0;0.000;0;10;0;0;0.000;0;0;0;3;26;21
150;100.000;0.065;154;97.403;39.617;0;0.000;0;10;0;0;0.000;0;0;0;3;28;21
150;100.000;0.065;249;60.241;63.419;0;0.000;0;12;0;0;0.000;0;0;0;3;22;21
150;100.000;0.065;253;59.289;64.396;0;0.000;0;11;0;0;0.000;0;0;0;3;22;21
150;100.000;0.069;1086;13.812;263.098;0;0.000;0;9;0;0;0.000;0;0;0;3;24;22
150;100.000;0.069;1168;12.842;281.563;0;0.000;0;9;0;0;0.000;0;0;0;3;24;21
150;100.000;0.080;4204;3.568;880.399;0;0.000;0;9;0;0;0.000;0;0;0;3;22;21
150;100.000;0.090;9202;1.630;1710.521;0;0.000;0;8;0;0;0.000;0;0;0;3;22;21
150;100.000;0.092;10155;1.477;1841.380;0;0.000;0;6;0;0;0.000;0;0;0;3;22;21
150;100.000;0.103;15103;0.993;2454.488;0;0.000;0;5;0;0;0.000;0;0;0;3;22;21
150;100.000;0.103;15390;0.975;2485.919;0;0.000;0;5;0;0;0.000;0;0;0;2;20;21
150;100.000;0.103;15404;0.974;2486.882;0;0.000;0;5;0;0;0.000;0;0;0;1;18;21
150;100.000;0.106;16354;0.917;2578.865;0;0.000;0;4;0;0;0.000;0;0;0;1;18;21
150;100.000;0.117;21256;0.706;3031.747;0;0.000;0;3;0;0;0.000;0;0;0;1;18;21
150;100.000;0.165;42672;0.352;4308.595;0;0.000;0;2;0;0;0.000;0;0;0;1;20;21
150;100.000;0.171;45526;0.329;4448.989;0;0.000;0;2;0;0;0.000;0;0;0;1;18;21
150;100.000;0.323;112192;0.134;5791.415;0;0.000;0;1;0;0;0.000;0;0;0;0;20;24
150;100.000;0.323;112333;0.134;5793.320;0;0.000;0;1;0;0;0.000;0;0;0;0;20;23
150;100.000;0.384;143969;0.104;6248.871;0;0.000;0;3;0;0;0.000;0;0;0;0;14;24
150;100.000;0.486;190232;0.079;6519.839;0;0.000;0;3;0;0;0.000;0;0;0;0;12;25
150;100.000;0.737;311219;0.048;7036.488;0;0.000;0;1;0;0;0.000;0;0;0;0;14;26
150;100.000;0.737;311305;0.048;7036.027;0;0.000;0;2;0;0;0.000;0;0;0;0;14;24
150;100.000;0.954;426863;0.035;7459.650;0;0.000;0;3;0;0;0.000;0;0;0;0;16;20
150;100.000;1.005;453080;0.033;7513.942;0;0.000;0;3;0;0;0.000;0;0;0;0;12;21
150;100.000;2.246;1037042;0.014;7696.116;0;0.000;0;1;0;0;0.000;0;0;0;0;12;24
150;100.000;2.248;1037725;0.014;7694.212;0;0.000;0;2;0;0;0.000;0;0;0;0;12;22
150;100.000;3.108;1418062;0.011;7605.050;0;0.000;0;0;0;0;0.000;0;0;0;0;12;24
150;100.000;3.207;1466196;0.010;7620.774;0;0.000;0;0;0;0;0.000;0;0;0;0;12;23
150;100.000;3.798;1755913;0.009;7704.921;0;0.000;0;0;0;0;0.000;0;0;0;0;14;21
150;100.000;3.875;1784384;0.008;7674.540;0;0.000;0;0;0;0;0.000;0;0;0;0;12;22
150;100.000;3.971;1825267;0.008;7660.060;0;0.000;0;1;0;0;0.000;0;0;0;0;12;20
150;100.000;4.101;1887342;0.008;7670.257;0;0.000;0;0;0;0;0.000;0;0;0;0;12;20
150;100.000;16.019;7441964;0.002;7743.022;0;0.000;0;1;0;0;0.000;0;0;0;0;12;18
150;100.000;16.550;7727507;0.002;7781.788;0;0.000;0;0;0;0;0.000;0;0;0;0;12;19
150;100.000;25.919;11943473;0.001;7680.036;0;0.000;0;0;0;0;0.000;0;0;0;0;14;17
