Assigned;Assigned[%];Time[min];Iter;IterYield[%];Speed[it/s];AddedPert;AddedPert[%];HardStudentConf;StudentConf;DistStudentConf;CommitStudentConf;TimePref;RoomPref;DistInstrPref;GrConstPref;UselessHalfHours;BrokenTimePat;TooBigRooms
30;20.000;0.007;30;100.000;74.568;0;0.000;0;1;0;0;0.000;0;0;0;0;3;1
31;20.667;0.007;31;100.000;76.742;0;0.000;0;1;0;0;0.000;0;0;0;0;3;1
32;21.333;0.007;32;100.000;78.815;0;0.000;0;1;0;0;0.000;0;0;0;0;3;1
33;22.000;0.007;33;100.000;80.903;0;0.000;0;1;0;0;0.000;0;0;0;0;3;1
34;22.667;0.007;34;100.000;82.943;0;0.000;0;1;0;0;0.000;0;0;0;0;3;1
35;23.333;0.007;35;100.000;82.519;0;0.000;0;1;0;0;0.000;0;0;0;0;3;1
36;24.000;0.007;36;100.000;84.309;0;0.000;0;1;0;0;0.000;0;0;0;0;3;1
37;24.667;0.009;37;100.000;66.646;0;0.000;0;1;0;0;0.000;0;0;0;0;1;1
38;25.333;0.009;38;100.000;68.152;0;0.000;0;1;0;0;0.000;0;0;0;0;1;1
39;26.000;0.009;39;100.000;69.738;0;0.000;0;1;0;0;0.000;0;0;0;0;1;1
40;26.667;0.009;40;100.000;71.402;0;0.000;0;1;0;0;0.000;0;0;0;0;1;1
41;27.333;0.009;41;100.000;73.046;0;0.000;0;1;0;0;0.000;0;0;0;0;1;1
42;28.000;0.018;42;100.000;39.502;0;0.000;0;1;0;0;0.000;0;0;0;0;2;1
43;28.667;0.018;43;100.000;40.338;0;0.000;0;1;0;0;0.000;0;0;0;0;0;1
44;29.333;0.018;44;100.000;40.992;0;0.000;0;0;0;0;0.000;0;0;0;0;2;1
45;30.000;0.018;45;100.000;41.873;0;0.000;0;0;0;0;0.000;0;0;0;0;3;1
46;30.667;0.018;46;100.000;42.760;0;0.000;0;0;0;0;0.000;0;0;0;0;3;1
47;31.333;0.018;47;100.000;43.656;0;0.000;0;0;0;0;0.000;0;0;0;0;3;1
48;32.000;0.018;48;100.000;44.540;0;0.000;0;0;0;0;0.000;0;0;0;0;3;1
49;32.667;0.018;49;100.000;45.400;0;0.000;0;0;0;0;0.000;0;0;0;0;3;1
50;33.333;0.020;50;100.000;42.179;0;0.000;0;0;0;0;0.000;0;0;0;0;3;2
51;34.000;0.020;51;100.000;42.981;0;0.000;0;0;0;0;0.000;0;0;0;0;7;2
52;34.667;0.020;52;100.000;43.801;0;0.000;0;0;0;0;0.000;0;0;0;0;11;2
53;35.333;0.020;53;100.000;44.600;0;0.000;0;0;0;0;0.000;0;0;0;0;13;2
54;36.000;0.020;54;100.000;45.409;0;0.000;0;0;0;0;0.000;0;0;0;0;13;3
55;36.667;0.020;55;100.000;45.548;0;0.000;0;1;0;0;0.000;0;0;0;0;11;2
56;37.333;0.020;56;100.000;46.327;0;0.000;0;1;0;0;0.000;0;0;0;0;9;2
57;38.000;0.020;57;100.000;47.122;0;0.000;0;1;0;0;0.000;0;0;0;0;9;2
58;38.667;0.020;58;100.000;47.867;0;0.000;0;1;0;0;0.000;0;0;0;0;7;2
59;39.333;0.020;59;100.000;48.655;0;0.000;0;1;0;0;0.000;0;0;0;0;9;2
60;40.000;0.020;60;100.000;49.427;0;0.000;0;1;0;0;0.000;0;0;0;0;9;2
61;40.667;0.020;61;100.000;50.191;0;0.000;0;1;0;0;0.000;0;0;0;0;11;2
62;41.333;0.020;62;100.000;50.962;0;0.000;0;1;0;0;0.000;0;0;0;0;9;2
63;42.000;0.020;63;100.000;51.738;0;0.000;0;1;0;0;0.000;0;0;0;0;9;3
64;42.667;0.022;64;100.000;48.027;0;0.000;0;1;0;0;0.000;0;0;0;0;7;3
65;43.333;0.024;65;100.000;44.916;0;0.000;0;0;0;0;0.000;0;0;0;0;7;4
66;44.000;0.024;66;100.000;45.566;0;0.000;0;0;0;0;0.000;0;0;0;0;9;4
67;44.667;0.026;67;100.000;43.098;0;0.000;0;0;0;0;0.000;0;0;0;0;7;4
68;45.333;0.026;68;100.000;43.712;0;0.000;0;0;0;0;0.000;0;0;0;0;7;4
69;46.000;0.026;69;100.000;44.326;0;0.000;0;0;0;0;0.000;0;0;0;0;9;4
70;46.667;0.026;70;100.000;44.928;0;0.000;0;0;0;0;0.000;0;0;0;0;11;4
71;47.333;0.026;71;100.000;45.555;0;0.000;0;0;0;0;0.000;0;0;0;0;13;4
72;48.000;0.026;72;100.000;46.181;0;0.000;0;0;0;0;0.000;0;0;0;0;17;4
73;48.667;0.026;73;100.000;46.804;0;0.000;0;0;0;0;0.000;0;0;0;0;15;4
74;49.333;0.026;74;100.000;47.405;0;0.000;0;0;0;0;0.000;0;0;0;0;17;4
75;50.000;0.026;75;100.000;48.000;0;0.000;0;0;0;0;0.000;0;0;0;0;15;4
76;50.667;0.026;76;100.000;48.593;0;0.000;0;0;0;0;0.000;0;0;0;0;13;4
77;51.333;0.026;77;100.000;48.989;0;0.000;0;0;0;0;0.000;0;0;0;0;11;5
78;52.000;0.026;78;100.000;49.523;0;0.000;0;1;0;0;0.000;0;0;0;0;11;6
79;52.667;0.026;79;100.000;50.136;0;0.000;0;1;0;0;0.000;0;0;0;0;15;6
80;53.333;0.026;80;100.000;50.747;0;0.000;0;1;0;0;0.000;0;0;0;0;15;6
81;54.000;0.026;81;100.000;51.354;0;0.000;0;1;0;0;0.000;0;0;0;0;15;6
82;54.667;0.026;82;100.000;51.964;0;0.000;0;1;0;0;0.000;0;0;0;0;19;6
83;55.333;0.026;83;100.000;52.550;0;0.000;0;1;0;0;0.000;0;0;0;0;21;6
84;56.000;0.026;84;100.000;53.149;0;0.000;0;1;0;0;0.000;0;0;0;0;21;6
85;56.667;0.026;85;100.000;53.753;0;0.000;0;1;0;0;0.000;0;0;0;0;17;6
86;57.333;0.026;86;100.000;54.205;0;0.000;0;1;0;0;0.000;0;0;0;0;21;6
87;58.000;0.026;87;100.000;54.803;0;0.000;0;1;0;0;0.000;0;0;0;0;21;6
88;58.667;0.026;88;100.000;55.401;0;0.000;0;2;0;0;0.000;0;0;0;0;21;7
89;59.333;0.026;89;100.000;56.010;0;0.000;0;2;0;0;0.000;0;0;0;0;17;7
90;60.000;0.027;90;100.000;56.589;0;0.000;0;2;0;0;0.000;0;0;0;1;19;7
91;60.667;0.027;91;100.000;57.163;0;0.000;0;2;0;0;0.000;0;0;0;1;21;7
92;61.333;0.027;92;100.000;57.754;0;0.000;0;2;0;0;0.000;0;0;0;1;21;8
93;62.000;0.027;93;100.000;58.108;0;0.000;0;2;0;0;0.000;0;0;0;1;21;8
94;62.667;0.027;94;100.000;58.691;0;0.000;0;2;0;0;0.000;0;0;0;1;21;9
95;63.333;0.027;95;100.000;59.278;0;0.000;0;2;0;0;0.000;0;0;0;1;23;9
96;64.000;0.027;96;100.000;59.871;0;0.000;0;2;0;0;0.000;0;0;0;1;27;9
97;64.667;0.027;97;100.000;60.467;0;0.000;0;2;0;0;0.000;0;0;0;1;27;9
98;65.333;0.027;98;100.000;61.022;0;0.000;0;2;0;0;0.000;0;0;0;1;33;9
99;66.000;0.027;99;100.000;61.595;0;0.000;0;2;0;0;0.000;0;0;0;1;31;9
100;66.667;0.027;100;100.000;62.150;0;0.000;0;2;0;0;0.000;0;0;0;1;33;9
101;67.333;0.027;101;100.000;62.477;0;0.000;0;2;0;0;0.000;0;0;0;1;33;10
102;68.000;0.027;102;100.000;62.688;0;0.000;0;2;0;0;0.000;0;0;0;1;33;10
103;68.667;0.027;103;100.000;63.261;0;0.000;0;2;0;0;0.000;0;0;0;1;33;10
104;69.333;0.027;104;100.000;63.841;0;0.000;0;2;0;0;0.000;0;0;0;1;37;10
105;70.000;0.027;105;100.000;64.404;0;0.000;0;2;0;0;0.000;0;0;0;1;35;10
106;70.667;0.027;106;100.000;64.986;0;0.000;0;2;0;0;0.000;0;0;0;1;35;10
107;71.333;0.027;107;100.000;65.538;0;0.000;0;2;0;0;0.000;0;0;0;1;37;10
108;72.000;0.028;108;100.000;65.449;0;0.000;0;2;0;0;0.000;0;0;0;1;31;10
109;72.667;0.028;109;100.000;65.944;0;0.000;0;2;0;0;0.000;0;0;0;1;37;10
110;73.333;0.029;110;100.000;62.264;0;0.000;0;2;0;0;0.000;0;0;0;1;35;10
111;74.000;0.029;111;100.000;62.763;0;0.000;0;2;0;0;0.000;0;0;0;1;37;10
112;74.667;0.030;112;100.000;62.936;0;0.000;0;2;0;0;0.000;0;0;0;1;37;10
113;75.333;0.030;113;100.000;63.469;0;0.000;0;2;0;0;0.000;0;0;0;1;35;10
114;76.000;0.030;114;100.000;64.008;0;0.000;0;2;0;0;0.000;0;0;0;1;31;10
115;76.667;0.030;115;100.000;64.549;0;0.000;0;2;0;0;0.000;0;0;0;1;31;10
116;77.333;0.030;116;100.000;65.016;0;0.000;0;2;0;0;0.000;0;0;0;2;37;10
117;78.000;0.030;117;100.000;65.529;0;0.000;0;3;0;0;0.000;0;0;0;2;37;11
118;78.667;0.030;118;100.000;65.867;0;0.000;0;3;0;0;0.000;0;0;0;2;35;12
119;79.333;0.030;119;100.000;66.392;0;0.000;0;3;0;0;0.000;0;0;0;2;35;12
120;80.000;0.030;121;99.174;67.359;0;0.000;0;4;0;0;0.000;0;0;0;3;41;12
121;80.667;0.037;122;99.180;55.278;0;0.000;0;4;0;0;0.000;0;0;0;3;39;12
122;81.333;0.038;123;99.187;54.488;0;0.000;0;4;0;0;0.000;0;0;0;3;39;13
123;82.000;0.038;124;99.194;54.906;0;0.000;0;4;0;0;0.000;0;0;0;3;39;13
124;82.667;0.038;125;99.200;55.314;0;0.000;0;4;0;0;0.000;0;0;0;3;41;13
125;83.333;0.038;126;99.206;55.725;0;0.000;0;4;0;0;0.000;0;0;0;3;41;13
126;84.000;0.038;127;99.213;56.137;0;0.000;0;4;0;0;0.000;0;0;0;3;39;13
127;84.667;0.038;128;99.219;56.542;0;0.000;0;4;0;0;0.000;0;0;0;3;43;13
128;85.333;0.038;129;99.225;56.950;0;0.000;0;4;0;0;0.000;0;0;0;3;41;13
129;86.000;0.038;130;99.231;57.029;0;0.000;0;4;0;0;0.000;0;0;0;3;37;13
130;86.667;0.038;131;99.237;57.418;0;0.000;0;4;0;0;0.000;0;0;0;3;37;14
131;87.333;0.038;132;99.242;57.835;0;0.000;0;4;0;0;0.000;0;0;0;3;35;14
132;88.000;0.038;133;99.248;58.251;0;0.000;0;4;0;0;0.000;0;0;0;3;37;14
133;88.667;0.038;136;97.794;59.521;0;0.000;2;7;0;0;0.000;0;0;0;3;37;13
134;89.333;0.038;137;97.810;59.917;0;0.000;2;7;0;0;0.000;0;0;0;3;39;14
135;90.000;0.038;139;97.122;60.733;0;0.000;0;5;0;0;0.000;0;0;0;3;37;15
136;90.667;0.038;140;97.143;61.150;0;0.000;0;5;0;0;0.000;0;0;0;3;37;15
137;91.333;0.038;143;95.804;62.361;0;0.000;0;4;0;0;0.000;0;0;0;3;35;17
138;92.000;0.039;144;95.833;62.277;0;0.000;0;4;0;0;0.000;0;0;0;3;35;18
139;92.667;0.039;146;95.205;63.062;0;0.000;2;6;0;0;0.000;0;0;0;3;37;18
140;93.333;0.039;147;95.238;63.447;0;0.000;2;6;0;0;0.000;0;0;0;3;35;19
141;94.000;0.039;148;95.270;63.862;0;0.000;2;7;0;0;0.000;0;0;0;3;39;19
142;94.667;0.039;150;94.667;64.695;0;0.000;2;9;0;0;0.000;0;0;0;3;41;19
143;95.333;0.039;151;94.702;65.090;0;0.000;2;9;0;0;0.000;0;0;0;3;43;19
144;96.000;0.039;156;92.308;67.111;0;0.000;2;6;0;0;0.000;0;0;0;3;43;19
145;96.667;0.039;157;92.357;67.515;0;0.000;2;6;0;0;0.000;0;0;0;3;47;19
146;97.333;0.039;158;92.405;67.925;0;0.000;2;8;0;0;0.000;0;0;0;3;47;19
147;98.000;0.039;159;92.453;68.332;0;0.000;2;8;0;0;0.000;0;0;0;3;51;19
148;98.667;0.040;168;88.095;69.218;0;0.000;0;7;0;0;8.000;0;0;0;3;49;21
149;99.333;0.041;175;85.143;71.918;0;0.000;1;17;0;0;48.000;0;0;0;3;51;20
150;100.000;0.041;191;78.534;77.344;0;0.000;1;15;0;0;48.000;0;0;0;3;51;21
150;100.000;0.041;200;75.000;80.881;0;0.000;1;15;0;0;48.000;0;0;0;2;43;21
150;100.000;0.041;201;74.627;81.173;0;0.000;1;15;0;0;48.000;0;0;0;2;39;21
150;100.000;0.041;213;70.423;85.919;0;0.000;1;17;0;0;48.000;0;0;0;2;33;21
150;100.000;0.041;232;64.655;93.358;0;0.000;1;19;0;0;48.000;0;0;0;2;28;21
150;100.000;0.041;235;63.830;94.529;0;0.000;1;19;0;0;48.000;0;0;0;2;26;21
150;100.000;0.042;289;51.903;115.957;0;0.000;1;19;0;0;48.000;0;0;0;2;25;21
150;100.000;0.042;663;22.624;260.425;0;0.000;0;17;0;0;48.000;0;0;0;3;23;21
150;100.000;0.042;665;22.556;261.081;0;0.000;0;16;0;0;48.000;0;0;0;3;23;21
150;100.000;0.043;729;20.576;285.377;0;0.000;0;15;0;0;48.000;0;0;0;3;23;21
150;100.000;0.043;766;19.582;299.456;0;0.000;0;15;0;0;48.000;0;0;0;3;21;21
150;100.000;0.043;1167;12.853;450.153;0;0.000;0;13;0;0;48.000;0;0;0;3;23;21
150;100.000;0.044;1661;9.031;627.430;0;0.000;0;12;0;0;48.000;0;0;0;3;23;22
150;100.000;0.044;1713;8.757;645.258;0;0.000;0;12;0;0;48.000;0;0;0;3;23;21
150;100.000;0.044;1716;8.741;646.058;0;0.000;0;12;0;0;48.000;0;0;0;2;25;21
150;100.000;0.045;1945;7.712;726.591;0;0.000;0;12;0;0;48.000;0;0;0;2;23;21
150;100.000;0.045;2266;6.620;837.058;0;0.000;0;12;0;0;48.000;0;0;0;2;21;21
150;100.000;0.049;4577;3.277;1547.480;0;0.000;0;13;0;0;48.000;0;0;0;2;19;21
150;100.000;0.049;4661;3.218;1570.811;0;0.000;0;12;0;0;48.000;0;0;0;2;19;21
150;100.000;0.056;7262;2.066;2164.590;0;0.000;0;15;0;0;40.000;0;0;0;2;27;20
150;100.000;0.056;7324;2.048;2179.316;0;0.000;0;14;0;0;40.000;0;0;0;2;29;20
150;100.000;0.057;7624;1.967;2248.626;0;0.000;0;14;0;0;40.000;0;0;0;2;27;20
150;100.000;0.057;7636;1.964;2250.160;0;0.000;0;13;0;0;40.000;0;0;0;2;27;20
150;100.000;0.058;8096;1.853;2335.115;0;0.000;0;13;0;0;40.000;0;0;0;2;25;20
150;100.000;0.058;8386;1.789;2403.564;0;0.000;0;11;0;0;40.000;0;0;0;2;25;20
150;100.000;0.061;9762;1.537;2678.133;0;0.000;0;11;0;0;40.000;0;0;0;1;25;21
150;100.000;0.062;10579;1.418;2838.328;0;0.000;0;11;0;0;40.000;0;0;0;1;23;22
150;100.000;0.071;13578;1.105;3173.678;0;0.000;0;10;0;0;40.000;0;0;0;1;23;22
150;100.000;0.097;17928;0.837;3077.361;0;0.000;0;8;0;0;40.000;0;0;0;1;23;22
150;100.000;0.118;19527;0.768;2766.777;0;0.000;0;7;0;0;40.000;0;0;0;1;23;22
150;100.000;0.131;21049;0.713;2669.205;0;0.000;0;5;0;0;40.000;0;0;0;1;25;22
150;100.000;0.156;22220;0.675;2373.455;0;0.000;0;4;0;0;40.000;0;0;0;1;25;22
150;100.000;0.178;27577;0.544;2582.364;0;0.000;0;7;0;0;40.000;0;0;0;1;17;22
150;100.000;0.327;75292;0.199;3835.650;0;0.000;1;17;0;0;0.000;0;0;0;3;20;26
150;100.000;0.653;219373;0.068;5600.666;0;0.000;0;20;0;0;0.000;0;0;0;1;32;23
150;100.000;0.710;247927;0.061;5818.035;0;0.000;0;25;0;0;0.000;0;0;0;0;23;24
150;100.000;0.912;344362;0.044;6292.529;0;0.000;0;14;0;0;0.000;0;0;0;1;33;31
150;100.000;1.409;556799;0.027;6588.367;0;0.000;0;21;0;0;0.000;0;0;0;0;21;32
150;100.000;1.483;593145;0.025;6666.147;0;0.000;0;19;0;0;0.000;0;0;0;0;28;29
150;100.000;1.525;612815;0.024;6695.398;0;0.000;0;20;0;0;0.000;0;0;0;0;29;25
150;100.000;1.579;640285;0.023;6758.363;0;0.000;0;22;0;0;0.000;0;0;0;1;20;24
150;100.000;1.853;789760;0.019;7104.295;0;0.000;0;16;0;0;0.000;0;0;0;1;29;26
150;100.000;1.938;834497;0.018;7175.095;0;0.000;0;19;0;0;0.000;0;0;0;1;28;21
150;100.000;2.031;880429;0.017;7226.409;0;0.000;0;14;0;0;0.000;0;0;0;2;26;28
150;100.000;2.049;887029;0.017;7216.326;0;0.000;0;18;0;0;0.000;0;0;0;1;22;27
150;100.000;2.049;887032;0.017;7216.275;0;0.000;0;18;0;0;0.000;0;0;0;1;22;26
150;100.000;2.319;1023208;0.015;7353.952;0;0.000;0;15;0;0;0.000;0;0;0;1;31;23
150;100.000;2.331;1028957;0.015;7358.316;0;0.000;0;18;0;0;0.000;0;0;0;0;21;30
150;100.000;2.412;1059511;0.014;7322.296;0;0.000;0;19;0;0;0.000;0;0;0;0;23;26
150;100.000;2.435;1069497;0.014;7318.955;0;0.000;0;14;0;0;0.000;0;0;0;0;31;26
150;100.000;2.484;1086741;0.014;7293.031;0;0.000;0;14;0;0;0.000;0;0;0;1;28;25
150;100.000;2.553;1113280;0.013;7268.791;0;0.000;0;16;0;0;0.000;0;0;0;0;31;22
150;100.000;2.755;1199531;0.013;7256.562;0;0.000;0;18;0;0;0.000;0;0;0;1;16;28
150;100.000;2.770;1205077;0.012;7250.500;0;0.000;0;15;0;0;0.000;0;0;0;1;22;27
150;100.000;2.770;1205088;0.012;7250.480;0;0.000;0;15;0;0;0.000;0;0;0;1;20;28
150;100.000;3.251;1427875;0.011;7319.471;0;0.000;0;15;0;0;0.000;0;0;0;1;21;27
150;100.000;3.522;1553724;0.010;7352.263;0;0.000;0;17;0;0;0.000;0;0;0;1;21;23
150;100.000;3.556;1568557;0.010;7351.834;0;0.000;0;18;0;0;0.000;0;0;0;1;17;23
150;100.000;3.556;1568559;0.010;7351.817;0;0.000;0;18;0;0;0.000;0;0;0;1;17;22
150;100.000;3.745;1659875;0.009;7387.523;0;0.000;0;17;0;0;0.000;0;0;0;1;15;25
150;100.000;4.059;1804713;0.008;7410.371;0;0.000;0;16;0;0;0.000;0;0;0;0;15;29
150;100.000;4.581;2046402;0.007;7444.656;0;0.000;0;17;0;0;0.000;0;0;0;1;11;27
150;100.000;4.610;2056546;0.007;7434.665;0;0.000;0;11;0;0;0.000;0;0;0;3;9;29
150;100.000;4.837;2134654;0.007;7355.111;0;0.000;0;14;0;0;0.000;0;0;0;1;13;25
150;100.000;4.862;2142587;0.007;7344.093;0;0.000;0;14;0;0;0.000;0;0;0;1;12;25
150;100.000;4.862;2142594;0.007;7344.064;0;0.000;0;14;0;0;0.000;0;0;0;1;12;24
150;100.000;5.617;2463008;0.006;7307.726;0;0.000;0;11;0;0;0.000;0;0;0;1;20;22
150;100.000;6.154;2668407;0.006;7226.901;0;0.000;0;13;0;0;0.000;0;0;0;0;13;25
150;100.000;6.154;2668413;0.006;7226.896;0;0.000;0;13;0;0;0.000;0;0;0;0;13;24
150;100.000;6.172;2675212;0.006;7223.746;0;0.000;0;11;0;0;0.000;0;0;0;0;19;22
150;100.000;6.172;2675270;0.006;7223.751;0;0.000;0;9;0;0;0.000;0;0;0;0;21;23
150;100.000;7.162;3035094;0.005;7062.517;0;0.000;0;11;0;0;0.000;0;0;0;1;15;21
150;100.000;7.368;3123453;0.005;7065.715;0;0.000;0;6;0;0;0.000;0;0;0;1;20;25
150;100.000;7.496;3184256;0.005;7079.844;0;0.000;0;10;0;0;0.000;0;0;0;1;13;22
150;100.000;7.496;3184257;0.005;7079.834;0;0.000;0;10;0;0;0.000;0;0;0;0;13;23
150;100.000;8.475;3600902;0.004;7081.101;0;0.000;0;11;0;0;0.000;0;0;0;0;11;23
150;100.000;8.475;3600908;0.004;7081.090;0;0.000;0;11;0;0;0.000;0;0;0;0;11;22
150;100.000;8.729;3703566;0.004;7071.498;0;0.000;0;11;0;0;0.000;0;0;0;0;11;21
150;100.000;8.873;3776186;0.004;7092.875;0;0.000;0;8;0;0;0.000;0;0;0;0;17;21
150;100.000;9.075;3878596;0.004;7123.130;0;0.000;0;8;0;0;0.000;0;0;0;0;15;19
150;100.000;9.075;3878601;0.004;7123.128;0;0.000;0;7;0;0;0.000;0;0;0;0;15;19
150;100.000;10.436;4508654;0.003;7200.673;0;0.000;0;6;0;0;0.000;0;0;0;0;13;22
150;100.000;10.452;4516425;0.003;7202.116;0;0.000;0;5;0;0;0.000;0;0;0;0;17;20
150;100.000;10.693;4627046;0.003;7212.130;0;0.000;0;6;0;0;0.000;0;0;0;0;11;23
150;100.000;10.850;4706157;0.003;7229.363;0;0.000;0;4;0;0;0.000;0;0;0;0;13;24
150;100.000;10.965;4761484;0.003;7237.594;0;0.000;0;1;0;0;0.000;0;0;0;1;18;20
150;100.000;11.057;4794104;0.003;7226.170;0;0.000;0;4;0;0;0.000;0;0;0;0;9;25
150;100.000;11.200;4852977;0.003;7221.451;0;0.000;0;6;0;0;0.000;0;0;0;0;9;20
150;100.000;12.170;5175987;0.003;7088.244;0;0.000;0;6;0;0;0.000;0;0;0;0;7;21
150;100.000;12.513;5285518;0.003;7040.064;0;0.000;0;4;0;0;0.000;0;0;0;0;9;21
150;100.000;13.148;5499632;0.003;6971.616;0;0.000;0;2;0;0;0.000;0;0;0;0;9;24
150;100.000;13.393;5591689;0.003;6958.221;0;0.000;0;2;0;0;0.000;0;0;0;0;11;22
150;100.000;14.034;5774492;0.003;6857.874;0;0.000;0;4;0;0;0.000;0;0;0;0;7;21
150;100.000;14.094;5791903;0.003;6849.172;0;0.000;0;3;0;0;0.000;0;0;0;0;9;21
150;100.000;15.409;6194213;0.002;6699.717;0;0.000;0;2;0;0;0.000;0;0;0;0;7;23
150;100.000;15.839;6331794;0.002;6662.687;0;0.000;0;1;0;0;0.000;0;0;0;1;7;21
150;100.000;16.406;6515097;0.002;6618.635;0;0.000;0;1;0;0;0.000;0;0;0;0;7;23
150;100.000;16.657;6602064;0.002;6605.710;0;0.000;0;0;0;0;0.000;0;0;0;0;9;23
150;100.000;16.685;6611868;0.002;6604.503;0;0.000;0;1;0;0;0.000;0;0;0;0;9;21
150;100.000;16.895;6679553;0.002;6589.401;0;0.000;0;1;0;0;0.000;0;0;0;0;7;21
150;100.000;17.005;6714206;0.002;6580.497;0;0.000;0;0;0;0;0.000;0;0;0;0;9;21
150;100.000;18.813;7274335;0.002;6444.575;0;0.000;0;0;0;0;0.000;0;0;0;0;7;21
150;100.000;28.748;10435447;0.001;6049.967;0;0.000;0;0;0;0;0.000;0;0;0;0;6;21
